2026-06-20 15:40:51.231 | INFO     | app.controllers.connection_controller:__init__:51 | ConnectionController инициализирован
2026-06-20 15:40:51.527 | INFO     | app.ui.coordinates_viewmodel:__init__:75 | CoordinatesViewModel инициализирован
2026-06-20 15:40:51.547 | INFO     | app.controllers.run_controller:__init__:50 | RunController инициализирован
2026-06-20 15:40:51.547 | INFO     | app.ui.main_window:_init_position_tracker:452 | PositionTracker: координаты по приращениям (обновление по ok)
2026-06-20 15:40:51.563 | INFO     | app.ui.main_window:_connect_signals:518 | Подключение сигналов...
2026-06-20 15:40:51.564 | INFO     | app.ui.main_window:_connect_signals:568 | Сигналы подключены
2026-06-20 15:40:51.564 | INFO     | app.ui.main_window:_load_settings:887 | Загрузка настроек...
2026-06-20 15:40:51.565 | DEBUG    | app.ui.main_window:_load_settings:893 | Геометрия восстановлена
2026-06-20 15:40:51.566 | DEBUG    | app.ui.main_window:_load_settings:899 | Состояние доков восстановлено
2026-06-20 15:40:51.567 | INFO     | app.ui.main_window:_load_settings:909 | Настройки загружены
2026-06-20 15:40:51.567 | INFO     | app.ui.main_window:_on_refresh_ports:574 | Обновление портов...
2026-06-20 15:40:51.569 | INFO     | app.controllers.connection_controller:refresh_ports:71 | Обновление списка портов...
2026-06-20 15:40:51.574 | INFO     | app.controllers.connection_controller:_on_ports_updated:120 | Получено портов: 1
2026-06-20 15:40:51.575 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:40:51.576 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:40:51.577 | INFO     | app.services.serial_manager:connect:372 | Подключение к COM3...
2026-06-20 15:40:51.665 | INFO     | __main__:main:61 | Приложение готово к работе
2026-06-20 15:40:51.666 | INFO     | __main__:main:62 | Нажмите Ctrl+C для выхода
2026-06-20 15:40:51.666 | INFO     | app.services.serial_manager:_connect:81 | Подключено к COM3
2026-06-20 15:40:51.717 | INFO     | app.services.serial_manager:_on_data_sent:458 | Порт открыт: COM3
2026-06-20 15:40:51.717 | INFO     | app.controllers.connection_controller:_on_manager_connected:100 | Подключено к COM3
2026-06-20 15:40:51.718 | INFO     | app.ui.main_window:_on_coordinates_connected:821 | Координаты по программному счётчику (обновление по ok)
2026-06-20 15:40:51.719 | INFO     | app.controllers.run_controller:_on_line_sent:188 | → Connected to COM3
2026-06-20 15:41:02.852 | INFO     | app.ui.main_window:closeEvent:913 | Закрытие приложения...
2026-06-20 15:41:02.853 | INFO     | app.controllers.connection_controller:disconnect_from_port:95 | Отключение...
2026-06-20 15:41:02.853 | INFO     | app.services.serial_manager:disconnect:381 | Отключение...
2026-06-20 15:41:02.854 | INFO     | app.controllers.connection_controller:_on_manager_disconnected:107 | Отключено
2026-06-20 15:41:02.855 | INFO     | app.ui.main_window:_on_coordinates_disconnected:827 | Автообновление координат выключено
2026-06-20 15:41:02.856 | INFO     | app.services.serial_manager:_disconnect:102 | Отключено
2026-06-20 15:41:02.912 | INFO     | app.ui.main_window:closeEvent:936 | Окно закрыто, настройки сохранены
2026-06-20 15:41:02.938 | INFO     | __main__:main:67 | Завершение работы приложения (код: 0)
2026-06-20 15:41:21.850 | INFO     | app.utils.logger:setup_logging:51 | Логирование настроено
2026-06-20 15:41:22.004 | INFO     | __main__:main:38 | ==================================================
2026-06-20 15:41:22.004 | INFO     | __main__:main:39 | Запуск приложения Delta Robot - G-code Sender
2026-06-20 15:41:22.004 | INFO     | __main__:main:40 | Python: 3.14.0 (tags/v3.14.0:ebf955d, Oct  7 2025, 10:15:03) [MSC v.1944 64 bit (AMD64)]
2026-06-20 15:41:22.005 | INFO     | __main__:main:41 | Рабочая директория: D:\github\delta-robot-program
2026-06-20 15:41:22.005 | INFO     | __main__:main:42 | ==================================================
2026-06-20 15:41:22.025 | INFO     | __main__:load_styles:19 | Стили загружены: app\ui\styles.qss
2026-06-20 15:41:22.025 | INFO     | __main__:main:57 | Создание главного окна...
